Price,Close,High,Low,Open,Volume
Ticker,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI
Date,,,,,
2018-05-10,13022.8701171875,13034.2099609375,12928.509765625,12975.08984375,72155400
2018-05-11,13001.240234375,13033.2998046875,12964.0,13023.0,83673800
2018-05-14,12977.7099609375,13015.099609375,12927.240234375,13009.830078125,77168000
2018-05-15,12970.0400390625,13006.33984375,12918.2900390625,12947.9697265625,106592400
2018-05-16,12996.330078125,13030.759765625,12960.5302734375,12983.490234375,104171700
2018-05-17,13114.6103515625,13114.6298828125,12981.8896484375,12985.1396484375,92016400
2018-05-18,13077.7197265625,13133.1904296875,13051.1298828125,13115.6298828125,124262900
2018-05-22,13169.919921875,13204.3095703125,13061.76953125,13132.5595703125,109116500
2018-05-23,12976.83984375,13148.0498046875,12929.900390625,13138.830078125,105439100
2018-05-24,12855.08984375,13006.4404296875,12801.8203125,12955.9404296875,143763000
2018-05-25,12938.009765625,13002.4697265625,12852.169921875,12917.150390625,104044700
2018-05-28,12863.4599609375,13040.6298828125,12828.259765625,13016.5498046875,69766800
2018-05-29,12666.509765625,12803.2900390625,12608.7001953125,12786.150390625,153964500
2018-05-30,12783.759765625,12783.759765625,12663.3701171875,12693.330078125,122609400
2018-05-31,12604.8896484375,12803.599609375,12547.6103515625,12796.16015625,184309000
2018-06-01,12724.26953125,12800.4501953125,12660.7900390625,12678.0703125,123414600
2018-06-04,12770.75,12846.259765625,12714.0302734375,12839.4404296875,84511600
2018-06-05,12787.1298828125,12925.240234375,12753.2998046875,12766.16015625,107898300
2018-06-06,12830.0703125,12872.900390625,12729.23046875,12813.3896484375,106976800
2018-06-07,12811.0498046875,12914.849609375,12760.5400390625,12877.849609375,94068000
2018-06-08,12766.5498046875,12795.6396484375,12610.6796875,12668.76953125,115025300
2018-06-11,12842.91015625,12861.9501953125,12751.66015625,12816.3203125,108719300
2018-06-12,12842.2998046875,12948.51953125,12816.0703125,12924.0302734375,100645600
2018-06-13,12890.580078125,12905.669921875,12781.23046875,12857.16015625,105696700
2018-06-14,13107.099609375,13135.9697265625,12800.66015625,12806.0703125,136091200
2018-06-15,13010.5498046875,13170.0498046875,13010.5400390625,13115.849609375,257670500
2018-06-18,12834.1103515625,12982.919921875,12784.48046875,12945.5302734375,89102600
2018-06-19,12677.9697265625,12708.7099609375,12594.509765625,12647.0703125,102502200
2018-06-20,12695.16015625,12760.2001953125,12670.7802734375,12731.66015625,89617400
2018-06-21,12511.91015625,12719.4501953125,12472.98046875,12699.7099609375,111154800
2018-06-22,12579.7197265625,12579.7197265625,12486.259765625,12507.7197265625,83725600
2018-06-25,12270.330078125,12518.8896484375,12270.330078125,12497.48046875,98566500
2018-06-26,12234.33984375,12355.8603515625,12188.5,12333.4404296875,62457100
2018-06-27,12348.6103515625,12439.91015625,12124.8701171875,12247.75,127889100
2018-06-28,12177.23046875,12375.3701171875,12104.41015625,12289.8095703125,107207500
2018-06-29,12306.0,12382.8701171875,12260.91015625,12322.6396484375,114043400
2018-07-02,12238.169921875,12301.9296875,12132.7197265625,12147.9404296875,93436600
2018-07-03,12349.1396484375,12428.1396484375,12278.3896484375,12321.0703125,93526400
2018-07-04,12317.6103515625,12350.6796875,12284.5595703125,12323.75,78417600
2018-07-05,12464.2900390625,12516.509765625,12361.8603515625,12363.0498046875,114460400
2018-07-06,12496.169921875,12508.080078125,12426.400390625,12506.26953125,0
2018-07-09,12543.8896484375,12559.9697265625,12490.400390625,12541.740234375,74724300
2018-07-10,12609.849609375,12639.7900390625,12530.7099609375,12580.3095703125,81853500
2018-07-11,12417.1298828125,12514.75,12398.4697265625,12506.990234375,84350300
2018-07-12,12492.9697265625,12505.2001953125,12408.6298828125,12464.0595703125,72314800
2018-07-13,12540.73046875,12583.7900390625,12499.2998046875,12549.23046875,0
2018-07-16,12561.01953125,12604.240234375,12506.990234375,12530.98046875,97107500
2018-07-17,12661.5400390625,12688.5,12522.0498046875,12566.9697265625,91976300
2018-07-18,12765.9404296875,12778.9599609375,12715.51953125,12728.41015625,87635000
2018-07-19,12686.2900390625,12759.419921875,12658.3701171875,12740.6796875,75493900
2018-07-20,12561.419921875,12706.83984375,12469.5,12664.4501953125,106490300
2018-07-23,12548.5703125,12565.1201171875,12489.330078125,12510.23046875,65205400
2018-07-24,12689.3896484375,12755.26953125,12585.91015625,12590.7900390625,90068800
2018-07-25,12579.330078125,12695.1201171875,12538.1201171875,12685.6796875,80817800
2018-07-26,12809.23046875,12827.7099609375,12701.5595703125,12732.8798828125,105931000
2018-07-27,12860.400390625,12886.830078125,12815.1201171875,12825.75,95634400
2018-07-30,12798.2001953125,12848.9501953125,12798.2001953125,12822.8701171875,70725000
2018-07-31,12805.5,12860.58984375,12739.830078125,12809.740234375,106509800
2018-08-01,12737.0498046875,12833.1103515625,12706.33984375,12826.7001953125,93510500
2018-08-02,12546.330078125,12619.599609375,12493.2001953125,12617.6298828125,103271900
2018-08-03,12615.759765625,12644.51953125,12561.6201171875,12572.6103515625,79345300
2018-08-06,12598.2099609375,12715.7802734375,12538.349609375,12631.400390625,65599400
2018-08-07,12648.1904296875,12738.5302734375,12646.16015625,12656.8701171875,87114600
2018-08-08,12633.5400390625,12704.580078125,12586.23046875,12622.98046875,89371000
2018-08-09,12676.1103515625,12696.51953125,12577.33984375,12623.1396484375,71701900
2018-08-10,12424.349609375,12585.830078125,12390.400390625,12574.2001953125,0
2018-08-13,12358.740234375,12396.8603515625,12323.2001953125,12346.75,92773600
2018-08-14,12358.8701171875,12461.8203125,12294.900390625,12444.6298828125,82021800
2018-08-15,12163.009765625,12428.5595703125,12120.650390625,12400.26953125,99703000
2018-08-16,12237.169921875,12251.400390625,12168.919921875,12202.1298828125,81469900
2018-08-17,12210.5498046875,12244.669921875,12135.6396484375,12242.0595703125,86038300
2018-08-20,12331.2998046875,12373.3603515625,12245.5595703125,12263.009765625,59670900
2018-08-21,12384.490234375,12432.66015625,12316.349609375,12320.5595703125,68597400
2018-08-22,12385.7001953125,12438.66015625,12345.3203125,12355.5302734375,77192800
2018-08-23,12365.580078125,12411.009765625,12353.5498046875,12367.48046875,63669000
2018-08-24,12394.51953125,12444.349609375,12344.4501953125,12396.6904296875,59051400
2018-08-27,12538.3095703125,12562.3701171875,12429.33984375,12462.75,52201900
2018-08-28,12527.419921875,12597.01953125,12527.419921875,12578.650390625,72899400
2018-08-29,12561.6796875,12569.0595703125,12499.5302734375,12553.8603515625,58192500
2018-08-30,12494.240234375,12529.2998046875,12400.1201171875,12516.5498046875,73686200
2018-08-31,12364.0595703125,12426.8603515625,12348.91015625,12418.259765625,90277000
2018-09-03,12346.41015625,12358.169921875,12300.4697265625,12338.3603515625,50769600
2018-09-04,12210.2099609375,12402.8701171875,12162.7099609375,12389.4599609375,84476300
2018-09-05,12040.4599609375,12167.3603515625,12035.759765625,12161.650390625,109489900
2018-09-06,11955.25,12091.98046875,11944.5,11995.8095703125,87442600
2018-09-07,11959.6298828125,11990.8095703125,11888.5703125,11960.099609375,101789700
2018-09-10,11986.33984375,12039.2197265625,11930.2998046875,11950.5498046875,80490500
2018-09-11,11970.26953125,12017.73046875,11865.4697265625,12013.009765625,0
2018-09-12,12032.2998046875,12046.66015625,11952.490234375,11989.26953125,112286500
2018-09-13,12055.5498046875,12129.8095703125,12017.41015625,12036.7900390625,97093400
2018-09-14,12124.330078125,12134.5400390625,12075.580078125,12109.3701171875,77747100
2018-09-17,12096.41015625,12123.08984375,12040.7998046875,12056.3798828125,69270000
2018-09-18,12157.669921875,12184.41015625,12064.41015625,12097.1904296875,84144700
2018-09-19,12219.01953125,12241.1396484375,12165.080078125,12168.2001953125,98540100
2018-09-20,12326.48046875,12354.3798828125,12210.5703125,12210.9501953125,110135400
2018-09-21,12430.8798828125,12458.2998046875,12373.9501953125,12402.7197265625,400165400
2018-09-24,12350.8203125,12409.9599609375,12349.2998046875,12383.419921875,0
2018-09-25,12374.66015625,12416.8701171875,12322.1904296875,12341.849609375,83206800
2018-09-26,12385.8896484375,12395.919921875,12329.51953125,12395.2001953125,74964500
2018-09-27,12435.58984375,12456.6904296875,12272.650390625,12329.400390625,89854700
2018-09-28,12246.73046875,12394.16015625,12190.5703125,12381.3603515625,110639600
2018-10-01,12339.0302734375,12373.2900390625,12263.099609375,12265.8896484375,76918300
2018-10-02,12287.580078125,12310.759765625,12203.599609375,12229.0703125,82307700
2018-10-04,12244.1396484375,12348.8603515625,12174.6904296875,12275.0703125,101177000
2018-10-05,12111.900390625,12245.41015625,12103.5498046875,12236.2900390625,94036400
2018-10-08,11947.16015625,12072.26953125,11938.7998046875,12044.9599609375,77268800
2018-10-09,11977.2197265625,11998.6396484375,11803.1904296875,11963.6298828125,77186000
2018-10-10,11712.5,11978.7998046875,11712.26953125,11976.7001953125,0
2018-10-11,11539.349609375,11700.5,11518.5595703125,11558.98046875,142293600
2018-10-12,11523.8095703125,11693.83984375,11514.5498046875,11691.4697265625,99171000
2018-10-15,11614.16015625,11625.01953125,11459.080078125,11523.8095703125,71968200
2018-10-16,11776.5498046875,11790.150390625,11606.9697265625,11637.6201171875,85693600
2018-10-17,11715.0302734375,11847.7900390625,11669.9599609375,11811.4697265625,93600200
2018-10-18,11589.2099609375,11791.2197265625,11586.3203125,11695.1904296875,97180800
2018-10-19,11553.830078125,11617.2802734375,11498.6904296875,11578.849609375,128743800
2018-10-22,11524.33984375,11677.4501953125,11497.08984375,11665.6796875,73772600
2018-10-23,11274.2802734375,11394.2099609375,11228.5,11367.5703125,115195200
2018-10-24,11191.6298828125,11391.9404296875,11166.83984375,11298.650390625,117472700
2018-10-25,11307.1201171875,11324.919921875,11078.3701171875,11098.6796875,0
2018-10-26,11200.6201171875,11205.830078125,11051.0400390625,11180.9599609375,138702800
2018-10-29,11335.48046875,11444.8603515625,11218.919921875,11270.669921875,98716300
2018-10-30,11287.3896484375,11394.3701171875,11212.580078125,11391.7802734375,99304800
2018-10-31,11447.509765625,11499.3798828125,11391.6396484375,11417.08984375,127284000
2018-11-01,11468.5400390625,11575.4296875,11416.3603515625,11419.6103515625,98851100
2018-11-02,11518.990234375,11689.9599609375,11518.8701171875,11636.3701171875,109924000
2018-11-05,11494.9599609375,11555.9697265625,11479.1904296875,11522.330078125,69373800
2018-11-06,11484.33984375,11528.51953125,11436.5302734375,11518.169921875,0
2018-11-07,11579.099609375,11634.8095703125,11532.33984375,11542.08984375,85986800
2018-11-08,11527.3203125,11648.7900390625,11503.3603515625,11629.0,80629900
2018-11-09,11529.16015625,11549.0595703125,11418.349609375,11489.1904296875,103701100
2018-11-12,11325.4404296875,11598.509765625,11310.7197265625,11591.58984375,93211100
2018-11-13,11472.2197265625,11495.6904296875,11349.9404296875,11374.1103515625,100043500
2018-11-14,11412.5302734375,11566.7900390625,11314.599609375,11394.75,106400600
2018-11-15,11353.669921875,11500.66015625,11254.919921875,11447.83984375,96865000
2018-11-16,11341.0,11448.5595703125,11233.2099609375,11425.7998046875,113018300
2018-11-19,11244.5400390625,11419.5498046875,11231.58984375,11384.0,78718200
2018-11-20,11066.41015625,11187.16015625,11009.25,11157.650390625,119967800
2018-11-21,11244.169921875,11257.830078125,11113.33984375,11138.25,92605400
2018-11-22,11138.490234375,11221.76953125,11119.0400390625,11216.2900390625,64564400
2018-11-23,11192.6904296875,11205.990234375,11093.51953125,11146.5498046875,63011900
2018-11-26,11354.7197265625,11390.9296875,11301.8203125,11315.900390625,89434600
2018-11-27,11309.1103515625,11400.0498046875,11264.650390625,11380.7900390625,75453200
2018-11-28,11298.8798828125,11358.7998046875,11279.4599609375,11355.7998046875,72950500
2018-11-29,11298.23046875,11403.7197265625,11275.7001953125,11377.2099609375,92388200
2018-11-30,11257.240234375,11315.2998046875,11208.599609375,11311.66015625,109013100
2018-12-03,11465.4599609375,11566.9697265625,11457.6103515625,11534.75,101248500
2018-12-04,11335.3203125,11442.1904296875,11330.4404296875,11429.8203125,83807700
2018-12-05,11200.240234375,11266.2802734375,11177.150390625,11204.3203125,73386400
2018-12-06,10810.98046875,11063.4404296875,10762.41015625,11053.580078125,132009900
2018-12-07,10788.08984375,10927.3701171875,10788.08984375,10876.33984375,100383400
2018-12-10,10622.0703125,10757.73046875,10585.76953125,10726.169921875,119543200
2018-12-11,10780.509765625,10884.6201171875,10684.6201171875,10711.400390625,101814600
2018-12-12,10929.4296875,10971.1201171875,10815.509765625,10832.0400390625,103230400
2018-12-13,10924.7001953125,10988.76953125,10887.259765625,10978.6796875,87998300
2018-12-14,10865.76953125,10903.3896484375,10733.75,10809.580078125,81422700
2018-12-17,10772.2001953125,10886.7998046875,10700.6201171875,10852.990234375,85598700
2018-12-18,10740.8896484375,10841.419921875,10714.9697265625,10744.2802734375,96287600
2018-12-19,10766.2099609375,10831.4404296875,10749.5498046875,10777.419921875,96506200
2018-12-20,10611.099609375,10686.3701171875,10563.4404296875,10621.1796875,122450600
2018-12-21,10633.8203125,10654.66015625,10512.6396484375,10573.080078125,216162200
2018-12-27,10381.509765625,10635.4501953125,10279.2001953125,10607.419921875,104152600
2018-12-28,10558.9599609375,10586.7998046875,10431.3798828125,10452.01953125,52604300
2019-01-02,10580.1904296875,10612.7197265625,10386.9697265625,10477.76953125,79626700
2019-01-03,10416.66015625,10538.66015625,10400.1103515625,10467.1103515625,84733800
2019-01-04,10767.6904296875,10786.33984375,10483.900390625,10533.9404296875,95339500
2019-01-07,10747.8095703125,10814.4697265625,10681.26953125,10814.3896484375,71151400
2019-01-08,10803.98046875,10910.7099609375,10745.0302734375,10750.1904296875,93672200
2019-01-09,10893.3203125,10961.919921875,10839.08984375,10884.75,96071900
2019-01-10,10921.58984375,10927.1298828125,10788.0498046875,10843.8896484375,77255600
2019-01-11,10887.4599609375,10959.0,10829.919921875,10949.1298828125,75537200
2019-01-14,10855.91015625,10886.23046875,10786.75,10820.849609375,65945800
2019-01-15,10891.7900390625,10994.830078125,10812.58984375,10962.9501953125,80197500
2019-01-16,10931.240234375,10947.8701171875,10866.3896484375,10940.3603515625,79810600
2019-01-17,10918.6201171875,10929.2998046875,10822.25,10852.5,79327000
2019-01-18,11205.5400390625,11216.8203125,10993.830078125,11001.3095703125,119133600
2019-01-21,11136.2001953125,11179.91015625,11125.5302734375,11176.1201171875,65955200
2019-01-22,11090.1103515625,11142.2197265625,11034.5498046875,11076.98046875,73446100
2019-01-23,11071.5400390625,11135.75,11007.2099609375,11043.6396484375,87752900
2019-01-24,11130.1796875,11149.3203125,11032.5302734375,11045.6396484375,110548100
2019-01-25,11281.7900390625,11321.6201171875,11218.349609375,11234.0498046875,99999800
2019-01-28,11210.3095703125,11275.2099609375,11196.419921875,11233.16015625,73121100
2019-01-29,11218.830078125,11276.2802734375,11159.169921875,11191.51953125,75129000
2019-01-30,11181.66015625,11215.2099609375,11132.3798828125,11210.6796875,73630500
2019-01-31,11173.099609375,11311.3701171875,11051.1103515625,11257.919921875,111945200
2019-02-01,11180.66015625,11218.509765625,11116.080078125,11198.4599609375,101700800
2019-02-04,11176.580078125,11209.3095703125,11100.33984375,11180.419921875,74165400
2019-02-05,11367.98046875,11371.740234375,11177.7001953125,11178.75,89418800
2019-02-06,11324.7197265625,11347.9404296875,11297.419921875,11337.5400390625,75894800
2019-02-07,11022.01953125,11286.4599609375,11022.01953125,11262.9697265625,108021800
2019-02-08,10906.7802734375,11045.41015625,10863.5595703125,10991.7900390625,102300800
2019-02-11,11014.58984375,11041.9501953125,10944.580078125,10955.830078125,69553100
2019-02-12,11126.080078125,11164.3798828125,11116.8603515625,11123.4296875,74843600
2019-02-13,11167.2197265625,11217.2998046875,11125.58984375,11174.849609375,69772400
2019-02-14,11089.7900390625,11260.5498046875,11077.7802734375,11257.7998046875,83384200
2019-02-15,11299.7998046875,11323.0498046875,11018.9501953125,11044.7998046875,105640900
2019-02-18,11299.2001953125,11318.1904296875,11256.26953125,11287.740234375,55484300
2019-02-19,11309.2099609375,11371.4404296875,11244.51953125,11280.73046875,67147500
2019-02-20,11401.9697265625,11437.4697265625,11318.740234375,11338.740234375,71844800
2019-02-21,11423.2802734375,11454.4404296875,11392.26953125,11448.650390625,77779400
2019-02-22,11457.7001953125,11504.7099609375,11420.740234375,11422.6201171875,66893800
2019-02-25,11505.3896484375,11544.3095703125,11480.490234375,11517.759765625,69949900
2019-02-26,11540.7900390625,11556.8701171875,11441.8701171875,11446.2900390625,74034400
2019-02-27,11487.330078125,11521.2197265625,11442.9697265625,11493.8095703125,84265200
2019-02-28,11515.6396484375,11524.990234375,11416.080078125,11430.7998046875,84129900
2019-03-01,11601.6796875,11676.8603515625,11583.080078125,11584.240234375,72715100
2019-03-04,11592.66015625,11650.4404296875,11591.740234375,11646.2099609375,58412600
2019-03-05,11620.740234375,11627.7802734375,11551.4501953125,11570.9697265625,63643000
2019-03-06,11587.6298828125,11652.76953125,11565.2197265625,11593.2099609375,65204400
2019-03-07,11517.7998046875,11612.9501953125,11452.8603515625,11546.419921875,99533100
2019-03-08,11457.83984375,11475.5498046875,11405.2099609375,11429.76953125,81946100
2019-03-11,11543.48046875,11550.58984375,11462.900390625,11497.98046875,71575600
2019-03-12,11524.169921875,11618.73046875,11499.4697265625,11612.4599609375,87365300
2019-03-13,11572.41015625,11586.900390625,11486.740234375,11499.3203125,78369100
2019-03-14,11587.4697265625,11635.759765625,11541.099609375,11573.419921875,87594200
2019-03-15,11685.6904296875,11725.66015625,11575.330078125,11608.669921875,187987500
2019-03-18,11657.0595703125,11712.3603515625,11635.8798828125,11685.5400390625,91113700
2019-03-19,11788.41015625,11823.2900390625,11652.01953125,11672.759765625,81542500
2019-03-20,11603.8896484375,11721.41015625,11596.2001953125,11704.4404296875,100826500
2019-03-21,11549.9599609375,11582.5400390625,11467.7900390625,11566.8701171875,91619300
2019-03-22,11364.169921875,11623.9697265625,11356.490234375,11578.3896484375,112187500
2019-03-25,11346.650390625,11392.0,11312.5400390625,11323.2001953125,75056300
2019-03-26,11419.48046875,11447.1298828125,11299.7998046875,11374.1796875,79984300
2019-03-27,11419.0400390625,11502.349609375,11368.1298828125,11439.01953125,102107000
2019-03-28,11428.16015625,11494.150390625,11414.66015625,11422.16015625,89405300
2019-03-29,11526.0400390625,11549.419921875,11442.1201171875,11492.08984375,89325500
2019-04-01,11681.990234375,11706.6396484375,11612.7001953125,11617.1796875,96979200
2019-04-02,11754.7900390625,11777.650390625,11659.150390625,11703.240234375,77384300
2019-04-03,11954.400390625,11961.3603515625,11854.2099609375,11855.400390625,93396300
2019-04-04,11988.009765625,12029.259765625,11916.5703125,11924.6103515625,77816900
2019-04-05,12009.75,12024.23046875,11967.7001953125,11993.2197265625,72712300
2019-04-08,11963.400390625,11989.58984375,11948.259765625,11979.73046875,63676500
2019-04-09,11850.5703125,11988.5302734375,11850.5703125,11927.009765625,65890100
2019-04-10,11905.91015625,11937.1103515625,11863.7998046875,11864.4599609375,68624100
2019-04-11,11935.2001953125,11963.4296875,11846.599609375,11914.509765625,78550400
2019-04-12,11999.9296875,12031.150390625,11889.990234375,11912.580078125,92887200
2019-04-15,12020.2802734375,12029.98046875,11983.330078125,12011.1103515625,65121600
2019-04-16,12101.3203125,12116.25,12025.66015625,12026.740234375,83377900
2019-04-17,12153.0703125,12195.0,12086.8896484375,12100.4404296875,102282300
2019-04-18,12222.3896484375,12243.6298828125,12100.0,12138.1396484375,108852300
2019-04-23,12235.509765625,12251.8095703125,12182.98046875,12224.3203125,77350700
2019-04-24,12313.16015625,12349.830078125,12223.98046875,12232.990234375,106440300
2019-04-25,12282.599609375,12321.7900390625,12236.1396484375,12304.5302734375,96274900
2019-04-26,12315.1796875,12323.6396484375,12259.759765625,12284.4599609375,90044700
2019-04-29,12328.01953125,12376.0595703125,12266.33984375,12308.98046875,70678500
2019-04-30,12344.080078125,12345.3095703125,12281.7197265625,12313.9697265625,82443700
2019-05-02,12345.419921875,12402.8701171875,12303.9599609375,12349.099609375,96355900
2019-05-03,12412.75,12435.669921875,12344.23046875,12345.3203125,79121200
2019-05-06,12286.8798828125,12298.66015625,12135.419921875,12171.900390625,88426500
2019-05-07,12092.740234375,12319.0498046875,12056.7998046875,12298.7099609375,109809200
2019-05-08,12179.9296875,12208.48046875,12063.740234375,12110.8701171875,101037000
2019-05-09,11973.919921875,12125.9599609375,11957.3095703125,12098.01953125,109425400
2019-05-10,12059.830078125,12140.6103515625,12009.75,12105.2802734375,142098700
2019-05-13,11876.650390625,12052.9296875,11844.4697265625,12044.099609375,110572100
2019-05-14,11991.6201171875,11991.830078125,11897.9296875,11908.76953125,106200000
2019-05-15,12099.5703125,12099.5703125,11862.2099609375,12018.4501953125,125835700
2019-05-16,12310.3701171875,12310.3701171875,12030.2998046875,12077.3603515625,109001200
2019-05-17,12238.9404296875,12270.8896484375,12150.330078125,12252.6796875,104474100
2019-05-20,12041.2900390625,12246.5,11993.91015625,12226.849609375,105412700
2019-05-21,12143.4697265625,12178.25,12066.900390625,12111.7998046875,90829900
2019-05-22,12168.740234375,12211.0302734375,12055.5,12141.4599609375,87115400
2019-05-23,11952.41015625,12082.75,11926.33984375,12064.2900390625,118104500
2019-05-24,12011.0400390625,12082.0498046875,11990.7900390625,12027.3095703125,82359600
2019-05-27,12071.1796875,12124.5498046875,12050.490234375,12077.8798828125,43767900
2019-05-28,12027.0498046875,12113.3095703125,11992.41015625,12100.3896484375,121297400
2019-05-29,11837.8095703125,11927.6396484375,11828.75,11906.01953125,90848600
2019-05-30,11902.080078125,11924.66015625,11858.2900390625,11885.0703125,47889500
2019-05-31,11726.83984375,11755.1201171875,11662.0703125,11742.2099609375,98490800
2019-06-03,11792.8095703125,11793.6298828125,11620.6396484375,11661.1201171875,104353700
2019-06-04,11971.169921875,11987.8896484375,11713.8701171875,11716.5498046875,107666100
2019-06-05,11980.8095703125,12057.73046875,11928.8701171875,11981.1796875,81806600
2019-06-06,11953.1396484375,12076.9501953125,11899.8203125,11987.919921875,89561100
2019-06-07,12045.3798828125,12096.6103515625,11987.169921875,12003.919921875,80549900
2019-06-11,12155.8095703125,12227.400390625,12117.33984375,12133.599609375,95140700
2019-06-12,12115.6796875,12132.2802734375,12068.1103515625,12093.98046875,69957400
2019-06-13,12169.0498046875,12201.7802734375,12079.599609375,12095.2099609375,69172100
2019-06-14,12096.400390625,12136.650390625,12049.759765625,12124.3603515625,70037500
2019-06-17,12085.8203125,12124.6796875,12059.919921875,12112.4697265625,84991300
2019-06-18,12331.75,12358.0,11987.5498046875,12069.3701171875,153990400
2019-06-19,12308.5302734375,12346.7001953125,12291.1904296875,12321.4296875,104190600
2019-06-20,12355.3896484375,12438.3701171875,12355.3896484375,12409.580078125,95166000
2019-06-21,12339.919921875,12425.2001953125,12316.41015625,12351.98046875,210689700
2019-06-24,12274.5703125,12341.5595703125,12250.7099609375,12308.1103515625,89756300
2019-06-25,12228.4404296875,12284.5703125,12213.41015625,12226.8798828125,73907200
2019-06-26,12245.3203125,12315.83984375,12189.490234375,12210.51953125,87524700
2019-06-27,12271.0302734375,12334.5703125,12209.33984375,12308.259765625,85035600
2019-06-28,12398.7998046875,12408.2197265625,12297.6298828125,12302.76953125,99449300
2019-07-01,12521.3798828125,12619.6796875,12519.2998046875,12616.33984375,93740000
2019-07-02,12526.7197265625,12548.2197265625,12484.259765625,12546.9296875,68934500
2019-07-03,12616.240234375,12631.8095703125,12545.7900390625,12548.2998046875,70392700
2019-07-04,12629.900390625,12656.0498046875,12616.2900390625,12644.349609375,54651300
2019-07-05,12568.5302734375,12632.1201171875,12522.1103515625,12632.1201171875,79900200
2019-07-08,12543.509765625,12587.4404296875,12507.7197265625,12541.1796875,91084400
2019-07-09,12436.5498046875,12477.580078125,12364.16015625,12436.9697265625,105796900
2019-07-10,12373.41015625,12448.8095703125,12356.7998046875,12412.990234375,80443400
2019-07-11,12332.1201171875,12417.9296875,12307.33984375,12401.01953125,78192200
2019-07-12,12323.3203125,12354.8701171875,12304.98046875,12318.5,78381800
2019-07-15,12387.33984375,12434.1396484375,12301.080078125,12346.58984375,70764100
2019-07-16,12430.9697265625,12465.1904296875,12366.9697265625,12392.1904296875,75136100
2019-07-17,12341.0302734375,12453.330078125,12324.330078125,12429.8701171875,72857800
2019-07-18,12227.849609375,12296.2998046875,12172.58984375,12194.330078125,73275500
2019-07-19,12260.0703125,12340.1103515625,12211.669921875,12302.6396484375,77803200
2019-07-22,12289.400390625,12346.01953125,12236.7001953125,12243.580078125,58508700
2019-07-23,12490.740234375,12531.16015625,12369.1904296875,12384.66015625,94402100
2019-07-24,12522.8896484375,12550.33984375,12476.5498046875,12510.51953125,93206200
2019-07-25,12362.099609375,12599.9296875,12299.099609375,12576.01953125,115937000
2019-07-26,12419.900390625,12428.0498046875,12356.150390625,12363.8603515625,71108800
2019-07-29,12417.4697265625,12473.9697265625,12387.580078125,12398.2900390625,64309600
2019-07-30,12147.240234375,12404.509765625,12115.2802734375,12398.240234375,114710200
2019-07-31,12189.0400390625,12226.490234375,12139.0302734375,12149.08984375,91199000
2019-08-01,12253.150390625,12254.0302734375,12129.330078125,12134.7099609375,87758900
2019-08-02,11872.4404296875,12034.91015625,11836.75,12033.6796875,138678400
2019-08-05,11658.509765625,11797.51953125,11628.5703125,11758.4404296875,113784300
2019-08-06,11567.9599609375,11748.830078125,11567.9599609375,11690.26953125,86220300
2019-08-07,11650.150390625,11747.740234375,11559.759765625,11636.33984375,108829300
2019-08-08,11845.41015625,11845.41015625,11683.990234375,11752.9599609375,101153300
2019-08-09,11693.7998046875,11865.6298828125,11674.1103515625,11806.8203125,107173100
2019-08-12,11679.6796875,11836.9697265625,11647.009765625,11801.0595703125,76120900
2019-08-13,11750.1298828125,11835.8798828125,11539.6298828125,11632.849609375,116609400
2019-08-14,11492.66015625,11759.5703125,11459.3701171875,11758.75,106028900
2019-08-15,11412.669921875,11530.009765625,11266.48046875,11522.4599609375,116680900
2019-08-16,11562.740234375,11578.83984375,11447.33984375,11460.650390625,114055600
2019-08-19,11715.3701171875,11759.0,11625.669921875,11679.7197265625,78455800
2019-08-20,11651.1796875,11764.9296875,11618.9296875,11711.7802734375,68833300
2019-08-21,11802.849609375,11824.66015625,11673.3701171875,11673.66015625,62803500
2019-08-22,11747.0400390625,11853.1396484375,11715.259765625,11756.2099609375,74446100
2019-08-23,11611.509765625,11823.1201171875,11611.509765625,11805.48046875,90301100
2019-08-26,11658.0400390625,11696.7802734375,11551.990234375,11619.66015625,54752500
2019-08-27,11730.01953125,11778.6201171875,11616.08984375,11638.509765625,82363700
2019-08-28,11701.01953125,11717.7900390625,11573.6396484375,11704.669921875,59962600
2019-08-29,11838.8798828125,11853.91015625,11661.73046875,11686.83984375,72992700
2019-08-30,11939.2802734375,11989.4404296875,11845.16015625,11850.2998046875,77686500
2019-09-02,11953.7802734375,11994.1103515625,11929.91015625,11939.990234375,46207600
2019-09-03,11910.8603515625,11956.6904296875,11869.2802734375,11921.9404296875,66704200
2019-09-04,12025.0400390625,12078.400390625,11999.830078125,12043.9599609375,63323800
2019-09-05,12126.7802734375,12151.3095703125,12084.169921875,12117.900390625,89831600
2019-09-06,12191.73046875,12205.099609375,12131.2900390625,12146.0,80411000
2019-09-09,12226.099609375,12245.1103515625,12189.599609375,12210.8701171875,74246100
2019-09-10,12268.7099609375,12292.1396484375,12179.8798828125,12210.8798828125,107899800
2019-09-11,12359.0703125,12394.2802734375,12317.6103515625,12341.83984375,90579200
2019-09-12,12410.25,12471.830078125,12311.8095703125,12399.400390625,111214300
2019-09-13,12468.5302734375,12494.25,12408.9296875,12412.7197265625,90990500
2019-09-16,12380.3095703125,12421.25,12362.98046875,12387.6796875,80505200
2019-09-17,12372.6103515625,12392.9697265625,12303.509765625,12370.9599609375,77784600
